,0
vm_percent,25.633333333333336
swap_percent,0.0
cpuloadavg_1min,23.548719618055554
cpuloadavg_5min,18.077256944444443
cpu_0,4024.2129999999997
cpu_1,3895.7826666666665
cpu_psi_total,143560540.33333334
mem_psi_total,220651.0
io_psi_total,994867162.3333334
acc,NDF-OOM
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,16
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
