,0
vm_percent,22.866666666666664
swap_percent,0.5
cpuloadavg_1min,10.1287841796875
cpuloadavg_5min,15.233357747395834
cpu_0,3502.835333333334
cpu_1,2594.7803333333336
cpu_psi_total,658308964.0
mem_psi_total,106372648.0
io_psi_total,30427963509.333332
acc,21.60000056028366
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
