,0
vm_percent,24.900000000000002
swap_percent,0.0
cpuloadavg_1min,22.212727864583332
cpuloadavg_5min,16.276041666666664
cpu_0,3752.0640000000003
cpu_1,4080.7763333333332
cpu_psi_total,126141440.66666667
mem_psi_total,220651.0
io_psi_total,964441158.3333334
acc,42.60000288486481
prune_config,random_unstructured
prune_ratio,0.4
model_name,alexnet
batchsz_arg,32
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
