,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 17:53:43.047802,800.0,800.0,800.0,800.0,800.0,800.0,4102.904,4285.633,4044.95,4297.176,4040.261,4032.409,99783104.0,0.63,0.83,0.79,217134.0,0.0,0.0,0.0,930765260.0,0.1,0.37,0.42,0,16,4096,15.80810546875,17.032877604166664,16.9921875,16591138816,12779376640,23.0,2870689792,1971970048,4484141056,8645054464,205316096,11543162880,591192064,798720000,32766947328,274432,32766672896,0.0,0,61440,114361,122522,4788244992,15534290944,1944974,4802702,25272,196735,2060820
1,2024-04-18 17:53:45.385942,3734.396,3734.394,3734.389,3734.403,3734.381,3734.38,3734.401,3734.412,3734.388,3734.386,3734.396,3734.372,99788320.0,0.52,0.8,0.79,217134.0,0.0,0.0,0.0,930768216.0,0.08,0.35,0.42,0,331,4096,15.80810546875,17.032877604166664,16.9921875,16591138816,12259856384,26.1,3375370240,1452437504,4888805376,8645066752,205316096,11558014976,606031872,802263040,32766947328,274432,32766672896,0.0,0,61440,114361,122522,4788244992,15534290944,1944974,4802702,25272,196735,2060820
