,0
vm_percent,24.733333333333334
swap_percent,0.5
cpuloadavg_1min,11.2091064453125
cpuloadavg_5min,13.3575439453125
cpu_0,3016.056666666667
cpu_1,2817.619666666666
cpu_psi_total,673021255.0
mem_psi_total,106372648.0
io_psi_total,30529372985.333332
acc,55.400002002716064
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,8
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
