,0
vm_percent,26.88333333333333
swap_percent,0.0
cpuloadavg_1min,16.782633463541668
cpuloadavg_5min,15.646023220486109
cpu_0,3683.9835000000003
cpu_1,3685.710833333333
cpu_psi_total,140611283.16666666
mem_psi_total,220651.0
io_psi_total,991291141.0
acc,48.4000027179718
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
