,0
vm_percent,26.866666666666664
swap_percent,0.0
cpuloadavg_1min,15.420193142361109
cpuloadavg_5min,16.529676649305554
cpu_0,4042.9466666666667
cpu_1,2900.971
cpu_psi_total,129230862.33333333
mem_psi_total,220651.0
io_psi_total,969612983.0
acc,20.000000298023224
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,128
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
