,0
vm_percent,25.099999999999998
swap_percent,0.5
cpuloadavg_1min,30.755615234375
cpuloadavg_5min,26.288859049479168
cpu_0,2827.861333333333
cpu_1,2163.921333333333
cpu_psi_total,680248888.6666666
mem_psi_total,106372669.0
io_psi_total,30572951914.0
acc,53.00000309944153
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,googlenet
batchsz_arg,32
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
