,0
vm_percent,25.866666666666664
swap_percent,0.0
cpuloadavg_1min,12.052408854166666
cpuloadavg_5min,14.493815104166666
cpu_0,3869.561666666667
cpu_1,3837.425333333333
cpu_psi_total,81324829.0
mem_psi_total,214796.0
io_psi_total,916116304.6666666
acc,7.400000095367432
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,resnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
