,0
vm_percent,23.833333333333332
swap_percent,0.5
cpuloadavg_1min,13.727823893229166
cpuloadavg_5min,14.348347981770834
cpu_0,2087.5356666666667
cpu_1,2810.7513333333336
cpu_psi_total,660671956.6666666
mem_psi_total,106372648.0
io_psi_total,30443566396.333332
acc,NDF-OOM
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,128
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
