,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,10.951063368055557
cpuloadavg_5min,14.553493923611109
cpu_0,4174.326333333333
cpu_1,4156.264666666667
cpu_psi_total,128064958.33333333
mem_psi_total,220651.0
io_psi_total,967663220.0
acc,26.399999856948853
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,128
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
