,0
vm_percent,24.666666666666668
swap_percent,0.0
cpuloadavg_1min,12.953016493055555
cpuloadavg_5min,13.800726996527779
cpu_0,4210.191333333333
cpu_1,1958.7186666666666
cpu_psi_total,121083939.66666667
mem_psi_total,220651.0
io_psi_total,958099654.6666666
acc,55.400002002716064
prune_config,random_unstructured
prune_ratio,0.0
model_name,alexnet
batchsz_arg,128
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
