,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time,coretemp-Package id 0-current,coretemp-Package id 0-high,coretemp-Package id 0-critical,coretemp-Core 11-current,coretemp-Core 11-high,coretemp-Core 11-critical,coretemp-Core 16-current,coretemp-Core 16-high,coretemp-Core 16-critical,coretemp-Core 17-current,coretemp-Core 17-high,coretemp-Core 17-critical,coretemp-Core 18-current,coretemp-Core 18-high,coretemp-Core 18-critical,coretemp-Core 19-current,coretemp-Core 19-high,coretemp-Core 19-critical,coretemp-Core 20-current,coretemp-Core 20-high,coretemp-Core 20-critical,coretemp-Core 24-current,coretemp-Core 24-high,coretemp-Core 24-critical,coretemp-Core 25-current,coretemp-Core 25-high,coretemp-Core 25-critical,coretemp-Core 26-current,coretemp-Core 26-high,coretemp-Core 26-critical,coretemp-Core 27-current,coretemp-Core 27-high,coretemp-Core 27-critical,coretemp-Core 0-current,coretemp-Core 0-high,coretemp-Core 0-critical,coretemp-Core 1-current,coretemp-Core 1-high,coretemp-Core 1-critical,coretemp-Core 2-current,coretemp-Core 2-high,coretemp-Core 2-critical,coretemp-Core 3-current,coretemp-Core 3-high,coretemp-Core 3-critical,coretemp-Core 4-current,coretemp-Core 4-high,coretemp-Core 4-critical,coretemp-Core 8-current,coretemp-Core 8-high,coretemp-Core 8-critical,coretemp-Core 9-current,coretemp-Core 9-high,coretemp-Core 9-critical,coretemp-Core 10-current,coretemp-Core 10-high,coretemp-Core 10-critical,coretemp-Package id 1-current,coretemp-Package id 1-high,coretemp-Package id 1-critical
0,2024-04-12 20:20:31.822266,5756.874000000001,6578.974,7049.177000000001,7279.6539999999995,8373.863000000001,5711.290999999999,16738.6,5978.161,6228.783,5543.639,8580.958,7538.393,8261.633,6627.154,6218.847000000001,6290.523000000001,6873.641,8794.063999999998,8919.368,10420.922,10738.621,11510.555,10390.543,10159.27,9495.194,8709.121,10718.146,9301.131000000001,8777.269999999999,8304.086,9403.052000000001,9278.483,9613.242,8861.798999999999,8706.245,12589.224000000002,5851.3640000000005,6623.526,7082.37,6061.1900000000005,8485.612,5856.799,16651.985,6266.845,5851.9259999999995,5401.725,7337.626,7180.037,7474.907,6448.342999999999,6700.610999999999,6892.092,6519.937,7480.249000000001,10093.081,10442.275,10459.525999999998,11584.442,10535.134,10795.101,9212.816,8844.512,10687.952,9496.487000000001,8514.846000000001,8316.976,9358.773000000001,9848.886,9609.327000000001,8970.201000000001,8509.571,12607.775000000001,483115545.0,27.25,22.799999999999997,7.83,0.0,0.0,0.0,0.0,128508632.0,0.16999999999999998,0.25,0.06,99,9170,23040,69.3611111111111,29.902777777777775,15.874999999999998,404328329216,397168914432,1.8,4450570240,374228807680,7195676672,19954765824,368001024,25280950272,18628608,1747660800,2147479552,0,2147479552,0.0,0,0,32617,255025,1262000640,29662430208,12151,610328,10946,226526,443308,43.0,91.0,101.0,39.0,91.0,101.0,41.0,91.0,101.0,40.0,91.0,101.0,40.0,91.0,101.0,40.0,91.0,101.0,39.0,91.0,101.0,41.0,91.0,101.0,40.0,91.0,101.0,39.0,91.0,101.0,41.0,91.0,101.0,42.0,91.0,101.0,41.0,91.0,101.0,40.0,91.0,101.0,40.0,91.0,101.0,39.0,91.0,101.0,40.0,91.0,101.0,41.0,91.0,101.0,39.0,91.0,101.0,42.0,91.0,101.0
