,0
vm_percent,25.76666666666667
swap_percent,0.0
cpuloadavg_1min,11.516655815972221
cpuloadavg_5min,12.763129340277779
cpu_0,3981.9483333333333
cpu_1,3995.3770000000004
cpu_psi_total,119534578.33333333
mem_psi_total,220651.0
io_psi_total,955649764.6666666
acc,16.80000126361847
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,8
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
