,0
vm_percent,27.483333333333334
swap_percent,0.0
cpuloadavg_1min,13.015407986111109
cpuloadavg_5min,16.00002712673611
cpu_0,3784.638833333334
cpu_1,3290.1971666666664
cpu_psi_total,143871995.33333334
mem_psi_total,220651.0
io_psi_total,995386595.6666666
acc,23.600001633167267
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
