,0
vm_percent,24.53333333333333
swap_percent,0.0
cpuloadavg_1min,15.964084201388888
cpuloadavg_5min,22.398546006944443
cpu_0,3901.4956666666662
cpu_1,3629.0426666666663
cpu_psi_total,179092945.33333334
mem_psi_total,223036.0
io_psi_total,1039401092.6666666
acc,51.39999985694885
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,googlenet
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
