,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,11.222330729166666
cpuloadavg_5min,15.052625868055555
cpu_0,4111.358
cpu_1,4010.6283333333336
cpu_psi_total,130075687.33333333
mem_psi_total,220651.0
io_psi_total,971256981.3333334
acc,22.600001096725464
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
