,0
vm_percent,25.96666666666667
swap_percent,0.0
cpuloadavg_1min,20.069715711805554
cpuloadavg_5min,16.370985243055554
cpu_0,4024.718666666666
cpu_1,3896.3386666666665
cpu_psi_total,128455067.66666667
mem_psi_total,220651.0
io_psi_total,968050551.0
acc,27.800002694129944
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,32
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
