,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time,coretemp-Package id 0-current,coretemp-Package id 0-high,coretemp-Package id 0-critical,coretemp-Core 11-current,coretemp-Core 11-high,coretemp-Core 11-critical,coretemp-Core 16-current,coretemp-Core 16-high,coretemp-Core 16-critical,coretemp-Core 17-current,coretemp-Core 17-high,coretemp-Core 17-critical,coretemp-Core 18-current,coretemp-Core 18-high,coretemp-Core 18-critical,coretemp-Core 19-current,coretemp-Core 19-high,coretemp-Core 19-critical,coretemp-Core 20-current,coretemp-Core 20-high,coretemp-Core 20-critical,coretemp-Core 24-current,coretemp-Core 24-high,coretemp-Core 24-critical,coretemp-Core 25-current,coretemp-Core 25-high,coretemp-Core 25-critical,coretemp-Core 26-current,coretemp-Core 26-high,coretemp-Core 26-critical,coretemp-Core 27-current,coretemp-Core 27-high,coretemp-Core 27-critical,coretemp-Core 0-current,coretemp-Core 0-high,coretemp-Core 0-critical,coretemp-Core 1-current,coretemp-Core 1-high,coretemp-Core 1-critical,coretemp-Core 2-current,coretemp-Core 2-high,coretemp-Core 2-critical,coretemp-Core 3-current,coretemp-Core 3-high,coretemp-Core 3-critical,coretemp-Core 4-current,coretemp-Core 4-high,coretemp-Core 4-critical,coretemp-Core 8-current,coretemp-Core 8-high,coretemp-Core 8-critical,coretemp-Core 9-current,coretemp-Core 9-high,coretemp-Core 9-critical,coretemp-Core 10-current,coretemp-Core 10-high,coretemp-Core 10-critical,coretemp-Package id 1-current,coretemp-Package id 1-high,coretemp-Package id 1-critical
0,2024-04-15 09:52:40.115440,5001.049999999999,5002.244999999999,5003.526,5753.588000000001,5381.210999999999,6808.964,6369.603,5015.786,5003.38,5002.128,5002.3099999999995,5001.9529999999995,5124.407,5002.666,5002.505999999999,5019.678,5004.006,5001.509,8889.48,6479.524,8824.915,6154.423000000001,6080.925,6294.663,10001.781,10012.367,12195.125,9976.722,6933.886,6910.059,6735.748,6890.585,7312.101,6915.249,8953.664999999999,12752.443,5003.16,5002.329,5002.404,5435.678,5789.218,6774.507,5605.696,5027.629,5004.0380000000005,5002.656,5001.983,5002.831,5012.302,5002.169,5002.938,5071.110999999999,5002.619,5003.742,8327.289,6460.262,8733.126,5779.2519999999995,6349.387,6224.425,10091.579,10157.311,11827.448,9870.811,6930.702,6915.896,6285.253000000001,6761.032999999999,7995.978000000001,6914.927000000001,9592.26,13765.336,1365821811.0,40.49,27.369999999999997,8.799999999999999,0.0,0.0,0.0,0.0,482129924.0,1.48,0.81,0.2,100,12344,23040,109.95833333333334,35.347222222222214,12.430555555555555,404328329216,399315259392,1.2,2314498048,375850795008,5478707200,20132179968,622280704,25540755456,8372224,1803997184,2147479552,0,2147479552,0.0,0,0,39260,711400,1380185600,33126048768,13787,1638641,12896,380062,1296308,33.0,91.0,101.0,32.0,91.0,101.0,34.0,91.0,101.0,33.0,91.0,101.0,32.0,91.0,101.0,33.0,91.0,101.0,32.0,91.0,101.0,34.0,91.0,101.0,33.0,91.0,101.0,32.0,91.0,101.0,35.0,91.0,101.0,34.0,91.0,101.0,34.0,91.0,101.0,33.0,91.0,101.0,33.0,91.0,101.0,32.0,91.0,101.0,33.0,91.0,101.0,34.0,91.0,101.0,32.0,91.0,101.0,34.0,91.0,101.0
