,0
vm_percent,48.37777777777777
swap_percent,0.7
cpuloadavg_1min,68.03023726851852
cpuloadavg_5min,70.54036458333333
acc,15.999999642372131
prune_config,ln_structured
prune_ratio,0.5
model_name,alexnet
batchsz_arg,8
num_workers_arg,2
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
