,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 16:19:13.636909,2200.0,4196.258,2147.556,2124.868,4182.713,4223.045,2406.91,2200.0,2112.449,4233.73,2102.963,3922.22,2200.0,4224.755,2318.691,2114.895,622435324.0,0.4,0.29,0.14,106372248.0,0.0,0.0,0.0,30102688070.0,1.45,1.78,2.63,1,752,12288,22.3175048828125,12.1734619140625,13.1011962890625,50418458624,41727422464,17.2,7823839232,9654300672,11955691520,25772957696,1448665088,31491653632,258711552,2307932160,99998494720,455307264,99543187456,0.5,1125662720,4198232064,1806848,4324076,86438391808,355144094720,37362957,173053807,307730,4772973,49559824
1,2024-04-18 16:19:15.851157,2156.069,2157.236,4325.045,3600.0,2199.993,2313.871,2272.045,2199.95,2162.305,2162.542,2200.0,3333.405,2199.835,2200.021,2200.0,2200.004,622446767.0,0.33,0.28,0.14,106372248.0,0.0,0.0,0.0,30102689628.0,1.19,1.72,2.61,5,1268,12288,22.3175048828125,12.1734619140625,13.1011962890625,50418458624,41076576256,18.5,8466411520,9003421696,12501213184,25772990464,1448677376,31499948032,266985472,2310119424,99998494720,455307264,99543187456,0.5,1125662720,4198232064,1806848,4324080,86438391808,355144246272,37362957,173053831,307730,4773006,49559836
