,0
vm_percent,24.133333333333336
swap_percent,0.5
cpuloadavg_1min,17.876180013020832
cpuloadavg_5min,16.218058268229168
cpu_0,2163.7323333333334
cpu_1,2835.9690000000005
cpu_psi_total,669996421.6666666
mem_psi_total,106372648.0
io_psi_total,30505348253.666668
acc,NDF-OOM
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,64
num_workers_arg,8
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
