,0
vm_percent,27.900000000000002
swap_percent,0.0
cpuloadavg_1min,9.772406684027779
cpuloadavg_5min,11.875406901041666
cpu_0,4012.6903333333335
cpu_1,3531.8366666666666
cpu_psi_total,134472595.0
mem_psi_total,220651.0
io_psi_total,979529381.3333334
acc,70.80000042915344
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,8
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
