,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 16:26:49.676107,4147.867,800.0,4161.434,4014.927,4075.677,4135.526,4304.811,4240.415,4191.548,4019.563,4000.027,4088.749,69953572.0,1.94,1.27,1.1,214796.0,0.0,0.0,0.0,876375833.0,0.33,0.63,0.84,10,16,4096,17.708333333333336,15.71044921875,13.28125,16591138816,12812230656,22.8,2863742976,1924587520,4468142080,8744730624,194080768,11608727552,565284864,795594752,32766947328,274432,32766672896,0.0,0,61440,114265,114596,4786931200,15415203840,1941236,4590217,25185,176918,1925400
1,2024-04-18 16:26:51.935326,3059.958,3040.44,3059.96,3059.958,3050.706,3059.908,3061.571,3009.007,3059.956,3059.959,3059.93,3060.101,70014294.0,1.59,1.23,1.09,214796.0,0.0,0.0,0.0,876377464.0,0.27,0.61,0.83,0,153,4096,17.708333333333336,15.71044921875,13.28125,16591138816,12128518144,26.9,3539615744,1240858624,5035917312,8744738816,194080768,11616583680,573124608,800550912,32766947328,274432,32766672896,0.0,0,61440,114265,114596,4786931200,15415203840,1941236,4590217,25185,176918,1925400
