,0
vm_percent,25.833333333333332
swap_percent,0.0
cpuloadavg_1min,21.17648654513889
cpuloadavg_5min,16.162109374999996
cpu_0,4103.5723333333335
cpu_1,1841.198333333333
cpu_psi_total,110317811.66666667
mem_psi_total,217134.0
io_psi_total,944312989.6666666
acc,54.40000295639038
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
