,0
vm_percent,23.333333333333332
swap_percent,0.5
cpuloadavg_1min,37.648518880208336
cpuloadavg_5min,18.2373046875
cpu_0,3154.3276666666666
cpu_1,2797.944333333333
cpu_psi_total,666988161.3333334
mem_psi_total,106372648.0
io_psi_total,30485259795.333332
acc,26.000002026557922
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
