,0
vm_percent,23.73333333333333
swap_percent,0.5
cpuloadavg_1min,19.0185546875
cpuloadavg_5min,16.782633463541668
cpu_0,2777.557666666666
cpu_1,2787.8506666666667
cpu_psi_total,667402274.6666666
mem_psi_total,106372648.0
io_psi_total,30488011264.666668
acc,19.600000977516174
prune_config,ln_structured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,32
num_workers_arg,4
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
