,0
vm_percent,24.666666666666668
swap_percent,0.0
cpuloadavg_1min,15.253363715277777
cpuloadavg_5min,16.47271050347222
cpu_0,4121.751666666666
cpu_1,4078.5483333333336
cpu_psi_total,115800070.66666667
mem_psi_total,220651.0
io_psi_total,951615261.6666666
acc,39.60000276565552
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,16
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
