,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,16.33572048611111
cpuloadavg_5min,13.755967881944443
cpu_0,4041.234333333334
cpu_1,4044.561
cpu_psi_total,106145976.66666667
mem_psi_total,217134.0
io_psi_total,939621626.3333334
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
